Date,relative_diff
2005-11-29,-1.4056224899598309
2005-11-30,2.1792260692464365
2005-12-01,0.2989834562487514
2005-12-02,0.91414944356121
2005-12-05,0.2166207168176436
2005-12-06,0.8449597170367453
2005-12-07,1.1301636788776273
2005-12-08,0.9633911368015414
2005-12-09,0.30534351145038874
2005-12-12,-1.7313546423135533
2005-12-13,-2.5169409486931213
2005-12-14,-0.21847070506454702
2005-12-15,-0.2985668789808889
2005-12-16,0.2595328408863954
2005-12-19,-2.349661489446435
2005-12-20,0.6729200652528513
2005-12-21,1.559651610289656
2005-12-22,-0.039888312724378
2005-12-23,1.0375099760574684
2005-12-27,1.6390205371247992
2005-12-28,0.0
2005-12-29,0.21371672819117823
2005-12-30,2.985653354013182
2006-01-03,0.3388554216867465
2006-01-04,-1.8011257035647164
2006-01-05,2.636606801681306
2006-01-06,1.6381236038719333
2006-01-09,-0.9890109890109874
2006-01-10,0.8694043655197907
2006-01-11,-0.18338529249954413
2006-01-12,1.8555943413558662
2006-01-13,-0.3246753246753242
2006-01-17,-2.1534563879840714
2006-01-18,2.8111707046421364
2006-01-19,-0.7015650296815984
2006-01-20,1.0326086956521743
2006-01-23,-0.07172314864623677
2006-01-24,0.7356899336084761
2006-01-25,-0.4631278945493374
2006-01-26,-0.44738725841088045
2006-01-27,1.8874707891425437
2006-01-30,0.03528581510233438
2006-01-31,0.0
2006-02-01,0.4938271604938166
2006-02-02,-0.842400842400837
2006-02-03,0.3893805309734493
2006-02-06,-3.737658674188994
2006-02-07,0.42124542124541553
2006-02-08,2.462155754149191
2006-02-09,-2.474190103239588
2006-02-10,-1.9529111151670018
2006-02-13,1.4333581533879434
2006-02-14,-1.339695356946236
2006-02-15,1.4136904761904858
2006-02-16,0.8070432868672005
2006-02-17,0.2911208151382762
2006-02-21,0.3991291727140892
2006-02-22,-1.2649078424286282
2006-02-23,1.830161054172767
2006-02-24,-0.7548526240115055
2006-02-27,1.5392973560304264
2006-02-28,0.053504547886572384
2006-03-01,1.140819964349377
2006-03-02,-0.8107155445893565
2006-03-03,-1.8656716417910524
2006-03-06,-0.5069708491761616
2006-03-07,-1.783439490445867
2006-03-08,0.5002779321845527
2006-03-09,-0.755899705014756
2006-03-10,0.8916960802526547
2006-03-13,1.0311176578898824
2006-03-14,0.455622380171314
2006-03-15,0.3991291727140892
2006-03-16,-0.3975424647632923
2006-03-17,0.09071117561684373
2006-03-20,-0.6162769621170988
2006-03-21,-0.14590552617180066
2006-03-22,-0.09132420091323681
2006-03-23,1.8464351005484423
2006-03-24,1.2206067133369227
2006-03-27,-0.5852101436424868
2006-03-28,1.8016410988226863
2006-03-29,2.6809181706676033
2006-03-30,-0.8532423208191126
2006-03-31,0.6368330464715962
2006-04-03,-0.23943902856165653
2006-04-04,0.5657466140922309
2006-04-05,1.0569382884418763
2006-04-06,-1.1639676113360284
2006-04-07,1.7238436593275268
2006-04-10,-0.989932885906046
2006-04-11,0.7117437722419958
2006-04-12,0.1177856301531218
2006-04-13,2.672268907563031
2006-04-17,1.2440661319364839
2006-04-18,3.0719482619240073
2006-04-19,-4.376470588235292
2006-04-20,3.6745406824147016
2006-04-21,-2.452531645569627
2006-04-24,1.8329278183292823
2006-04-25,1.385791653392796
2006-04-26,-1.0840534171248983
2006-04-27,3.383100381194413
2006-04-28,0.10754340144414376
2006-05-01,2.133210558624924
2006-05-02,-0.13523666416228913
2006-05-03,1.5347577490219837
2006-05-04,0.7557794902193107
2006-05-05,-0.6324459479335088
2006-05-08,3.1379514505624697
2006-05-09,1.0045924225028537
2006-05-10,0.9235578289286811
2006-05-11,0.12670702520062427
2006-05-12,-5.216535433070877
2006-05-15,1.7801513128615976
2006-05-16,-0.6704562017198568
2006-05-17,-1.0124724871606925
2006-05-18,-2.7868366439371415
2006-05-19,-0.42695943885331067
2006-05-22,1.6539050535987723
2006-05-23,-3.495028623079231
2006-05-24,0.999063378083048
2006-05-25,0.6182380216383175
2006-05-26,0.015360983102926447
2006-05-30,-1.3515589003225241
2006-05-31,-2.6000311380974646
2006-06-01,1.5025575447570296
2006-06-02,-0.3307086614173242
2006-06-05,-1.1692210459788308
2006-06-06,-0.43165467625898646
2006-06-07,-2.19974309569686
2006-06-08,-0.7552126087670231
2006-06-09,-0.6947890818858589
2006-06-12,-6.846576711644177
2006-06-13,-0.5364806866952866
2006-06-14,3.0564545127651974
2006-06-15,0.6280530355896711
2006-06-16,-2.288488210818308
2006-06-19,1.6678495386799108
2006-06-20,1.7975567190226898
2006-06-21,-1.0286302074404277
2006-06-22,0.4503724233500868
2006-06-23,0.5000862217623714
2006-06-26,-1.0295126973232693
2006-06-27,-0.24271844660194272
2006-06-28,3.44108446298228
2006-06-29,2.8729838709677313
2006-06-30,1.5515270292340404
2006-07-03,0.5146349308459316
2006-07-05,0.832000000000005
2006-07-06,-0.6188511583624255
2006-07-07,-0.9739741338016915
2006-07-10,2.8861657529829072
2006-07-11,1.7395392571697217
2006-07-12,0.9704251386321556
2006-07-13,0.4576659038901559
2006-07-14,-2.8853454821564033
2006-07-17,-1.6419077404222115
2006-07-18,1.7965023847376829
2006-07-19,-2.327034202717479
2006-07-20,-1.3271506236008928
2006-07-21,-0.9236752552260579
2006-07-24,0.6705920837422253
2006-07-25,0.7311129163281931
2006-07-26,1.451612903225804
2006-07-27,0.333863275039747
2006-07-28,0.07922674694976574
2006-07-31,1.8366054464851118
2006-08-01,0.6685323383084684
2006-08-02,-0.9729729729729659
2006-08-03,0.24953212726137958
2006-08-04,0.3422526446795253
2006-08-07,-0.8217054263565909
2006-08-08,1.0317336251367775
2006-08-09,-2.1352313167259718
2006-08-10,-0.8537549407114611
2006-08-11,-0.7335353213203649
2006-08-14,-0.385542168674702
2006-08-15,0.7740686985970069
2006-08-16,-2.336373819811171
2006-08-17,0.016385384237257102
2006-08-18,2.293577981651374
2006-08-21,-0.6245996156310067
2006-08-22,-0.35455278001611423
2006-08-23,-0.12938702895034498
2006-08-24,0.0323886639676164
2006-08-25,-1.246559818682213
2006-08-28,-0.09836065573770865
2006-08-29,0.7876599934361733
2006-08-30,1.4164767176815327
2006-08-31,-0.2408091186386235
2006-09-01,1.9633086578693255
2006-09-05,-0.7891414141414141
2006-09-06,-2.5612472160356337
2006-09-07,-0.9959183673469378
2006-09-08,-3.529023746701848
2006-09-11,-0.3076923076923072
2006-09-12,0.5144032921810651
2006-09-13,-2.4394404640054583
2006-09-14,0.36719706242350214
2006-09-15,1.445993031358882
2006-09-18,-2.249699467628362
2006-09-19,0.5973295853829872
2006-09-20,1.2050296891372771
2006-09-21,0.9490940465918846
2006-09-22,0.0
2006-09-25,0.4102564102564137
2006-09-26,1.8215866530473277
2006-09-27,-0.03343922421000355
2006-09-28,-0.5352065562803149
2006-09-29,-0.5380864301328405
2006-10-02,-3.4488588334742167
2006-10-03,-1.2957450534057118
2006-10-04,0.9756962923540967
2006-10-05,0.1229796205200286
2006-10-06,0.36848569924548313
2006-10-09,-0.3496503496503546
2006-10-10,-0.2105263157894692
2006-10-11,1.0724331926863562
2006-10-12,1.8785875804487706
2006-10-13,1.0244152296397497
2006-10-16,-0.8788237282406678
2006-10-17,-0.10230179028132169
2006-10-18,1.399556238265904
2006-10-19,-1.0604275374516
2006-10-20,-1.7352841102415841
2006-10-23,0.7098337950138568
2006-10-24,1.0142685232937876
2006-10-25,0.9019741320626296
2006-10-26,0.18552875695732743
2006-10-27,0.8417508417508418
2006-10-30,0.5676126878130274
2006-10-31,1.8592297476759585
2006-11-01,0.9126466753585435
2006-11-02,0.6136950904392692
2006-11-03,-0.65810593900481
2006-11-06,0.24236548715462689
2006-11-07,-1.499032882011605
2006-11-08,3.0109638357061095
2006-11-09,-0.7307386814932499
2006-11-10,-0.4800768122899732
2006-11-13,-0.900466312912036
2006-11-14,0.34074314457244986
2006-11-15,-0.857050452781373
2006-11-16,0.7665959876039778
2006-11-17,-0.016186468112654596
2006-11-20,0.8094544277157195
2006-11-21,0.36935924201059395
2006-11-22,1.6
2006-11-24,0.31496062992126433
2006-11-27,-0.20408163265306523
2006-11-28,-0.6449583136699759
2006-11-29,1.9474350854971565
2006-11-30,-0.4193197701506383
2006-12-01,0.0
2006-12-04,-0.48346849656893676
2006-12-05,-1.7552107820090965
2006-12-06,0.06380602966980244
2006-12-07,-1.0840108401084008
2006-12-08,0.8380338436744612
2006-12-11,-0.07991050023972696
2006-12-12,-0.06397952655151351
2006-12-13,-0.5761843790012795
2006-12-14,-1.802962009014806
2006-12-15,0.06557377049180188
2006-12-18,1.2450851900393152
2006-12-19,-0.29126213592232963
2006-12-20,-0.38948393378772295
2006-12-21,0.4398826979472076
2006-12-22,0.5352798053527953
2006-12-26,0.3872216844143304
2006-12-27,1.0928961748633876
2006-12-28,0.49284578696343767
2006-12-29,-1.4712861888941617
2007-01-03,-1.0115606936416226
2007-01-04,-2.4006488240064834
2007-01-05,0.5152069137443829
2007-01-08,0.6117724867724943
2007-01-09,-0.4272801972062416
2007-01-10,0.06601749463607715
2007-01-11,2.5399967013029836
2007-01-12,-0.321698568441375
2007-01-16,1.081168307245444
2007-01-17,-0.6066411238825072
2007-01-18,1.188564086090591
2007-01-19,-0.44444444444444625
2007-01-22,2.40752551020409
2007-01-23,0.15569048731121643
2007-01-24,-0.41971086584796524
2007-01-25,0.17171401810802284
2007-01-26,-0.6233442418575637
2007-01-29,0.7056609691077241
2007-01-30,0.949859856742447
2007-01-31,0.6015733456733003
2007-02-01,-1.4412756823060375
2007-02-02,0.04667081518357364
2007-02-05,0.7463846991136743
2007-02-06,-0.2469516900756456
2007-02-07,1.377069472381248
2007-02-08,0.9157509157509288
2007-02-09,-0.6805807622504579
2007-02-12,0.25887010811634187
2007-02-13,0.8049817739975715
2007-02-14,0.06026819346088901
2007-02-15,-0.07528986598403427
2007-02-16,-1.582278481012654
2007-02-20,3.123564538355523
2007-02-21,-0.29695619896063646
2007-02-22,0.8488458674608982
2007-02-23,0.561134081512102
2007-02-26,-3.950073421439057
2007-02-27,1.6358354991591613
2007-02-28,-0.992779783393518
2007-03-01,-3.2057125493770777
2007-03-02,-1.2242975984931739
2007-03-05,1.938662005402838
2007-03-06,0.2338269680436344
2007-03-07,0.2799377916018769
2007-03-08,-0.35669975186104835
2007-03-09,0.18677042801557128
2007-03-12,-1.0097871679353825
2007-03-13,0.3452605147520384
2007-03-14,0.06255864873318603
2007-03-15,1.0003125976867893
2007-03-16,0.18570102135560249
2007-03-19,0.818659252394194
2007-03-20,0.8426535927684957
2007-03-21,-0.09115770282587066
2007-03-22,-0.9276155717761548
2007-03-23,1.0590943975441254
2007-03-26,-0.21263669501822685
2007-03-27,0.5327245053272364
2007-03-28,-0.6056018168054376
2007-03-29,0.13709063214012063
2007-03-30,0.16732582902342477
2007-04-02,-0.030372057706903603
2007-04-03,1.4886829712896916
2007-04-04,0.07483909594371674
2007-04-05,-0.49356865091235164
2007-04-09,0.9469412295205102
2007-04-10,-0.11911852293031314
2007-04-11,-0.13416815742397648
2007-04-12,1.268846096432316
2007-04-13,0.8254716981132109
2007-04-16,-0.5847953216374352
2007-04-17,0.5588235294117581
2007-04-18,-1.2430535244223375
2007-04-19,1.7325633051976923
2007-04-20,-0.6404657933042179
2007-04-23,-0.7764430120128935
2007-04-24,0.23623209803631565
2007-04-25,-1.5024304021210724
2007-04-26,1.0318528488111225
2007-04-27,-0.6956779159265821
2007-04-30,-0.5962140408406702
2007-05-01,-0.04498425551057301
2007-05-02,1.2451245124512427
2007-05-03,1.0371906949177698
2007-05-04,0.08798944126705129
2007-05-07,-0.5421245421245487
2007-05-08,-0.6334708308780092
2007-05-09,-2.149740548554489
2007-05-10,0.6818181818181861
2007-05-11,-0.25583145221971665
2007-05-14,0.3922751961376058
2007-05-15,-1.412684099789618
2007-05-16,-0.823170731707305
2007-05-17,0.7070396557024189
2007-05-18,0.22893772893773762
2007-05-21,-0.7156997106745833
2007-05-22,0.521472392638042
2007-05-23,-1.2053707659444708
2007-05-24,0.2934362934362899
2007-05-25,0.20018478595626032
2007-05-29,-0.5378822806208612
2007-05-30,1.266996291718182
2007-05-31,1.373207201708867
2007-06-01,0.15051173991572625
2007-06-04,-0.25548542230237703
2007-06-05,0.06026819346088901
2007-06-06,-1.7316669176328738
2007-06-07,-1.5936254980079776
2007-06-08,0.7474307069448832
2007-06-11,-0.9273570324575092
2007-06-12,0.6708268330733337
2007-06-13,0.10847667751432384
2007-06-14,0.38699690402476783
2007-06-15,0.1542020046260733
2007-06-18,0.8160123171670532
2007-06-19,-1.1759315821625078
2007-06-20,-0.23180343069076106
2007-06-21,0.3407682775712498
2007-06-22,-0.5402902130287038
2007-06-25,-1.257178333074669
2007-06-26,0.07859163784973949
2007-06-27,0.9266530548138894
2007-06-28,0.015561780267648467
2007-06-29,1.1669519215808308
2007-07-02,-0.43063672716087537
2007-07-03,-0.4942848316342187
2007-07-05,0.8382489909965726
2007-07-06,0.6465517241379337
2007-07-09,0.3517895380850474
2007-07-10,-0.259106843468986
2007-07-11,0.8863080684596552
2007-07-12,0.01514692517419739
2007-07-13,-0.3180372557928335
2007-07-16,-0.1063506532968599
2007-07-17,1.3231939163498168
2007-07-18,0.5854097868507964
2007-07-19,0.8506193105506539
2007-07-20,-0.162770050310742
2007-07-23,0.0
2007-07-24,-0.8448199199644185
2007-07-25,-1.8684603886397606
2007-07-26,-0.3655750190403794
2007-07-27,0.5503745604647599
2007-07-30,0.030409001064330594
2007-07-31,0.21279829761361993
2007-08-01,-0.06067040800850333
2007-08-02,1.2141447867658175
2007-08-03,-0.2549107812265733
2007-08-06,-0.060132291040276675
2007-08-07,0.4362214199759206
2007-08-08,-1.9619589636064136
2007-08-09,1.6956920256645271
2007-08-10,-0.46567522908215125
2007-08-13,0.045276184726835395
2007-08-14,-0.241363704932887
2007-08-15,-2.192650839255994
2007-08-16,0.5102040816326504
2007-08-17,0.16920473773265562
2007-08-20,-0.07678132678134424
2007-08-21,0.5071461502996966
2007-08-22,-0.13761467889908777
2007-08-23,1.2249272699433427
2007-08-24,-0.19664196036907497
2007-08-27,-0.5910882085480457
2007-08-28,0.7318188748284643
2007-08-29,-0.4086574844861451
2007-08-30,1.0942249240121564
2007-08-31,1.3830426939266411
2007-09-04,0.17793594306050498
2007-09-05,1.9242155121373552
2007-09-06,0.7696776067383113
2007-09-07,0.3314598645338002
2007-09-10,1.2927319735708007
2007-09-11,-0.08508224617130215
2007-09-12,-0.5393130854385403
2007-09-13,-0.12842465753425145
2007-09-14,1.4002000285755165
2007-09-17,1.0286036353388812
2007-09-18,-0.3765690376568982
2007-09-19,1.8059638807223743
2007-09-20,-0.5225522552255163
2007-09-21,-0.08294166436273469
2007-09-24,0.06917542888765517
2007-09-25,-0.4562422231439213
2007-09-26,0.9722222222222262
2007-09-27,1.1141678129298518
2007-09-28,0.530540062576521
2007-10-01,-2.0974289580514363
2007-10-02,-0.6219765031098669
2007-10-03,1.3490959666203044
2007-10-04,0.7273226293399219
2007-10-05,-1.1852861035422404
2007-10-08,0.7720943058044978
2007-10-09,0.3694075796962594
2007-10-10,0.7497273718647726
2007-10-11,0.9200378839128762
2007-10-12,0.7373642579434202
2007-10-15,-0.026616981634277375
2007-10-16,-0.825346112886055
2007-10-17,2.0134228187919465
2007-10-18,-0.39473684210525944
2007-10-19,-1.4531043593130892
2007-10-22,0.8445040214477342
2007-10-23,0.38548451415657586
2007-10-24,0.6753177966101763
2007-10-25,2.183348678153356
2007-10-26,0.5534817865877292
2007-10-29,-0.9856630824372891
2007-10-30,1.6418875242404787
2007-10-31,-0.8776392775375194
2007-11-01,2.438085461311422
2007-11-02,-0.10021295252411161
2007-11-05,2.1065830721003223
2007-11-06,0.9947193908878644
2007-11-07,-0.012159533073918902
2007-11-08,-0.06080505898090375
2007-11-09,-4.721343392552944
2007-11-12,1.047254150702436
2007-11-13,1.466127401415567
2007-11-14,-2.902341803687093
2007-11-15,-0.2565747273893558
2007-11-16,-0.6559485530546689
2007-11-19,2.887105126877271
2007-11-20,-0.13841701270919773
2007-11-21,2.3815524193548394
2007-11-23,0.06153846153845804
2007-11-26,-1.476014760147605
2007-11-27,-0.6616729088639216
2007-11-28,-1.6212140253864422
2007-11-29,-1.2263668880940317
2007-11-30,1.2415933781686601
2007-12-03,1.4307613694430308
2007-12-04,-0.9697732997481237
2007-12-05,0.9411166221544056
2007-12-06,-0.9701398513292304
2007-12-07,1.781170483460567
2007-12-10,-1.4499999999999957
2007-12-11,2.092846270928452
2007-12-12,-2.472356814511113
2007-12-13,0.02547770700636436
2007-12-14,-0.49668874172185506
2007-12-17,1.4335082554716556
2007-12-18,-0.01261829652997491
2007-12-19,-0.7193336698636966
2007-12-20,1.817719588153035
2007-12-21,0.04993757802747348
2007-12-24,1.7219865235837228
2007-12-26,0.04906771344456116
2007-12-27,1.7655713585090702
2007-12-28,-0.6506024096385618
2007-12-31,2.910502061605634
2008-01-02,0.836672165920332
2008-01-03,-0.5141989014841624
2008-01-04,-0.4228826500646064
2008-01-07,2.37112185914829
2008-01-08,-0.26503802719521086
2008-01-09,1.9641825534373227
2008-01-10,0.3739376770538224
2008-01-11,1.0837660871528652
2008-01-14,-1.7310699128881073
2008-01-15,-1.4660756904193568
2008-01-16,-0.23068050749711977
2008-01-17,1.0635838150289036
2008-01-18,0.8579272477693891
2008-01-22,-0.31756833390042094
2008-01-23,2.4917510524519257
2008-01-24,0.24422735346358668
2008-01-25,1.6057585825027718
2008-01-28,-0.6539509536784679
2008-01-29,0.9983543609434959
2008-01-30,-0.7169237453834418
2008-01-31,-2.242888402625833
2008-02-01,-0.2797985450475658
2008-02-04,-1.5937149270482465
2008-02-05,1.4484489051094844
2008-02-06,1.0118043844856566
2008-02-07,1.2799109627156435
2008-02-08,0.36263736263736074
2008-02-11,-2.189860943830067
2008-02-12,0.12313892309414468
2008-02-13,0.30187835420393117
2008-02-14,-0.6242336417344645
2008-02-15,2.725743129556918
2008-02-19,1.8126228434155893
2008-02-20,0.010725010725016212
2008-02-21,0.15013404825737325
2008-02-22,-0.6960059963593593
2008-02-25,1.0459348716842776
2008-02-26,1.1418205100843106
2008-02-27,1.276640641485539
2008-02-28,0.19793728513388056
2008-02-29,1.1021002287377708
2008-03-03,-2.1184697655285767
2008-03-04,2.668627862996419
2008-03-05,-1.2484650020466628
2008-03-06,-0.42487046632124
2008-03-07,-0.22895202414403046
2008-03-10,0.12516950036506763
2008-03-11,1.062610688613408
2008-03-12,1.3709926811668882
2008-03-13,0.3762456782590912
2008-03-14,0.4660115489818742
2008-03-17,-2.692346475748716
2008-03-18,-3.5854922279792683
2008-03-19,-3.3641444539982905
2008-03-20,0.21132243354465324
2008-03-24,2.918978912319656
2008-03-25,1.1538876307559507
2008-03-26,-0.36247334754797805
2008-03-27,-1.6905628076182306
2008-03-28,-1.5999129299085753
2008-03-31,-3.9265567968145088
2008-04-01,2.7745797835597474
2008-04-02,0.16802957320489043
2008-04-03,0.9282039812122549
2008-04-04,1.0193905817174533
2008-04-07,-0.899418668421638
2008-04-08,2.147205312672952
2008-04-09,-0.5634413262542097
2008-04-10,-0.512149940067559
2008-04-11,-0.20810514786418152
2008-04-14,0.603665898364611
2008-04-15,1.7564913811913587
2008-04-16,-0.7612308352095999
2008-04-17,-2.095937770095071
2008-04-18,-0.40829838887663267
2008-04-21,0.02216066481994019
2008-04-22,-1.1631771352608808
2008-04-23,-2.2416498542927594
2008-04-24,0.05732630130703641
2008-04-25,0.4812650395324874
2008-04-28,-2.1439160679666958
2008-04-29,0.9789068873091754
2008-04-30,-3.0698211194460594
2008-05-01,0.7024645791165656
2008-05-02,1.9981082998344737
2008-05-05,0.41729454039642916
2008-05-06,-0.9350109661780011
2008-05-07,1.654625961314381
2008-05-08,0.20632737276479463
2008-05-09,-0.49187828872112427
2008-05-12,-1.8392918726290315
2008-05-13,-0.22250849045555418
2008-05-14,2.112676056338025
2008-05-15,2.413793103448269
2008-05-16,0.3254769921436658
2008-05-19,1.6892269828839972
2008-05-20,1.166116611661153
2008-05-21,-1.06568073075249
2008-05-22,0.2747856671795999
2008-05-23,-2.0497643319083685
2008-05-27,-0.24619516562220106
2008-05-28,-2.950415077406322
2008-05-29,1.086579586175006
2008-05-30,0.5831903945111389
2008-06-02,-1.227830832196451
2008-06-03,-0.26473296500919635
2008-06-04,-0.23081361800346548
2008-06-05,3.019086176980913
2008-06-06,-1.201437233325856
2008-06-09,-2.7730423911808137
2008-06-10,1.7182933956750426
2008-06-11,-1.6318087795909006
2008-06-12,0.2686915887850514
2008-06-13,1.374810672259125
2008-06-16,0.27583036432593366
2008-06-17,1.180515759312322
2008-06-18,0.15858631626642566
2008-06-19,0.5994118977606889
2008-06-20,-2.0910623946037092
2008-06-23,0.4363302330921982
2008-06-24,-0.05716245569909358
2008-06-25,3.6490505605124657
2008-06-26,0.949122613398079
2008-06-27,-0.07652782333004611
2008-06-30,1.3785557986870798
2008-07-01,0.5503993093028331
2008-07-02,-1.1913706128582155
2008-07-03,-0.9015859222246342
2008-07-07,-0.4055683437465796
2008-07-08,0.7043803653973152
2008-07-09,2.2185792349726787
2008-07-10,1.7427563348658135
2008-07-11,0.7881462799495587
2008-07-14,0.27108747784381726
2008-07-15,-1.798897785172095
2008-07-16,-0.23295213892418348
2008-07-17,-0.053067289322858376
2008-07-18,1.0088138472974437
2008-07-21,-2.1656854499579503
2008-07-22,-2.675693101225026
